data_pregao;sigla_acao;nome_acao;preco_abertura;preco_maximo;preco_minimo;preco_medio;preco_fechamento;qtd_negocios;volume_negocios
2012-06-05;BBAS3;BRASIL ON NM;10.69896;10.88555;10.230569;10.477638;10.3219;5882500;111045491
2012-06-06;BBAS3;BRASIL ON NM;10.468166;10.675041;10.268661;10.499593;10.541515;8936000;170037749
2012-06-08;BBAS3;BRASIL ON NM;10.583563;10.669501;10.257778;10.444707;10.552496;4404000;83055189
2012-06-11;BBAS3;BRASIL ON NM;10.775891;11.018504;10.382939;10.65876;10.651323;5886700;113725979
2012-06-12;BBAS3;BRASIL ON NM;10.704455;10.852312;10.344846;10.603875;10.651323;4776200;91676590
2012-06-13;BBAS3;BRASIL ON NM;10.594553;10.913249;10.426473;10.647783;10.623871;11023600;212027586
2012-06-14;BBAS3;BRASIL ON NM;10.644009;10.735978;10.339405;10.527035;10.431708;9017300;171295872
2012-06-15;BBAS3;BRASIL ON NM;10.506631;10.652882;10.236011;10.455684;10.536025;9237200;175215879
2012-06-18;BBAS3;BRASIL ON NM;10.534107;11.046202;10.366614;10.724623;10.947803;5335300;102720105
2012-06-19;BBAS3;BRASIL ON NM;11.039656;11.583555;10.916235;11.278966;11.398013;8739000;178361126
2012-06-20;BBAS3;BRASIL ON NM;11.429808;11.544777;11.063163;11.306409;11.35409;5634800;115531528
2012-06-21;BBAS3;BRASIL ON NM;11.374857;11.505999;11.090372;11.262501;11.249773;4157000;82941496
2012-06-22;BBAS3;BRASIL ON NM;11.317298;11.459215;10.967092;11.154881;11.075263;4870000;96544211
2012-06-25;BBAS3;BRASIL ON NM;10.954922;11.048954;10.387261;10.731631;10.64072;3270700;62882577
2012-06-26;BBAS3;BRASIL ON NM;10.67617;10.807293;10.276817;10.453176;10.390023;6475100;119935832
2012-06-27;BBAS3;BRASIL ON NM;10.425294;10.734233;10.16085;10.469883;10.473589;5823300;109089101
2012-06-28;BBAS3;BRASIL ON NM;10.341669;10.644313;10.232639;10.436469;10.451304;3798400;70972455
2012-06-29;BBAS3;BRASIL ON NM;10.787671;10.987134;10.53636;10.79846;10.880276;6291800;121578411
2012-07-02;BBAS3;BRASIL ON NM;10.910321;11.043334;10.563971;10.848581;10.947129;3328000;64496976
2012-07-03;BBAS3;BRASIL ON NM;10.982797;11.313095;10.851126;11.110328;11.11426;4119500;81432025
2012-07-04;BBAS3;BRASIL ON NM;11.077572;11.273755;10.851126;11.104759;11.11426;2747800;54660834
2012-07-05;BBAS3;BRASIL ON NM;11.177923;11.279375;10.906348;11.104759;11.086405;6090500;120814400
2012-07-06;BBAS3;BRASIL ON NM;10.954922;11.093914;10.668893;10.820736;10.830136;3830500;74100822
2012-07-10;BBAS3;BRASIL ON NM;10.893596;10.981514;10.348605;10.670371;10.518157;5126700;97850525
2012-07-11;BBAS3;BRASIL ON NM;10.592545;10.678033;10.232639;10.408624;10.339883;4574800;84686556
2012-07-12;BBAS3;BRASIL ON NM;10.258044;10.531913;9.939962;10.252689;10.37331;5298100;97012440
2012-07-13;BBAS3;BRASIL ON NM;10.536795;10.621833;10.050406;10.30838;10.473589;5408900;99315184
2012-07-16;BBAS3;BRASIL ON NM;10.67617;10.818533;10.094584;10.313949;10.21732;9863800;181323784
2012-07-17;BBAS3;BRASIL ON NM;10.313794;10.470092;9.989662;10.180291;10.139325;7890000;142927885
2012-07-18;BBAS3;BRASIL ON NM;10.051768;10.942174;9.956529;10.55342;10.846849;7929700;148643306
2012-07-19;BBAS3;BRASIL ON NM;10.876871;11.279375;10.773815;11.110328;11.086405;9371800;186571451
2012-07-20;BBAS3;BRASIL ON NM;10.927047;11.391775;10.795904;11.143743;11.097547;8131400;162046157
2012-07-23;BBAS3;BRASIL ON NM;10.843421;11.037714;10.514271;10.770614;10.891418;5109800;98541114
2012-07-24;BBAS3;BRASIL ON NM;10.954922;11.144494;10.76277;10.97667;10.974984;4941400;97139520
2012-07-25;BBAS3;BRASIL ON NM;11.122172;11.223175;10.597104;10.831874;10.724286;6386100;123192826
2012-07-26;BBAS3;BRASIL ON NM;10.837846;11.745836;10.735159;11.349799;11.470808;14157400;287820184
2012-07-27;BBAS3;BRASIL ON NM;11.6741;12.397758;11.475134;11.940122;12.050198;11662200;249176724
2012-07-30;BBAS3;BRASIL ON NM;12.014176;12.364038;11.773333;12.13504;12.256327;5445400;118174226
2012-07-31;BBAS3;BRASIL ON NM;12.298502;12.448338;11.91691;12.13504;12.144906;6967600;149290392
2012-08-01;BBAS3;BRASIL ON NM;12.075501;12.583219;11.684978;12.218577;12.367748;6863100;149590459
2012-08-02;BBAS3;BRASIL ON NM;12.237177;12.673139;12.104665;12.368942;12.306467;7232500;159972000
2012-08-03;BBAS3;BRASIL ON NM;12.655304;13.173321;12.435997;12.859022;12.880286;8540300;196565241
2012-08-06;BBAS3;BRASIL ON NM;12.822555;13.488042;12.590619;13.159752;13.275831;6949900;163096177
2012-08-07;BBAS3;BRASIL ON NM;13.274132;13.555482;12.701063;13.148614;13.119841;7723400;181670678
2012-08-08;BBAS3;BRASIL ON NM;13.00653;13.459942;12.71763;13.182029;13.303686;8443500;198916440
2012-08-09;BBAS3;BRASIL ON NM;13.184931;13.420601;12.833596;13.098492;13.030704;4870100;114082747
2012-08-10;BBAS3;BRASIL ON NM;12.956355;13.651022;12.761807;13.276703;13.470818;6859300;162847998
2012-08-13;BBAS3;BRASIL ON NM;13.430232;13.572342;12.916429;13.154183;13.052988;8097700;190309685
2012-08-14;BBAS3;BRASIL ON NM;13.201656;13.381261;12.386297;12.691949;12.518167;11472900;260029529
2012-08-15;BBAS3;BRASIL ON NM;12.437878;13.07778;12.148843;12.630689;12.896999;11070300;250339094
2012-08-16;BBAS3;BRASIL ON NM;13.045556;13.296961;12.66793;13.009387;13.119841;6593500;153303808
2012-08-17;BBAS3;BRASIL ON NM;13.140331;13.403741;12.855685;13.143045;13.153267;4573200;107283719
2012-08-20;BBAS3;BRASIL ON NM;13.157056;13.319441;12.828074;13.037233;13.019562;3714300;85888214
2012-08-21;BBAS3;BRASIL ON NM;13.257406;13.364401;12.745241;13.014956;12.980565;7603500;177114192
2012-08-22;BBAS3;BRASIL ON NM;13.001725;13.366529;12.7973;13.089849;13.133896;5511300;128015968
2012-08-23;BBAS3;BRASIL ON NM;13.040954;13.225294;12.664052;12.94988;12.943469;4568600;105090357
2012-08-24;BBAS3;BRASIL ON NM;12.833599;13.106656;12.480837;12.815511;12.893062;5002300;114186226
2012-08-27;BBAS3;BRASIL ON NM;12.962495;13.394777;12.614085;13.078651;13.184304;5882600;136597874
2012-08-28;BBAS3;BRASIL ON NM;13.14183;13.699845;13.019379;13.470563;13.475546;8604100;206597981
2012-08-29;BBAS3;BRASIL ON NM;13.455664;13.784587;13.097106;13.380983;13.251513;7238400;172459232
2012-08-30;BBAS3;BRASIL ON NM;13.16985;13.355231;12.886131;13.078651;13.100291;4336600;100536551
2012-08-31;BBAS3;BRASIL ON NM;13.281934;13.411725;12.786196;13.03946;12.982674;6958000;160937220
2012-09-03;BBAS3;BRASIL ON NM;13.012933;13.293087;12.886131;13.089849;13.1619;2559000;59130156
2012-09-04;BBAS3;BRASIL ON NM;13.074579;13.394777;12.847268;13.134639;13.100291;3561400;83280565
2012-09-05;BBAS3;BRASIL ON NM;13.197871;13.773288;12.913891;13.431372;13.559558;6645600;158954228
2012-09-06;BBAS3;BRASIL ON NM;13.668624;14.112253;13.491296;13.896067;13.901207;5888100;145324243
2012-09-10;BBAS3;BRASIL ON NM;14.010479;14.315632;13.852175;14.086424;14.035626;6019600;150891602
2012-09-11;BBAS3;BRASIL ON NM;14.066521;14.321282;13.741135;14.069628;14.142042;5516900;138104118
2012-09-12;BBAS3;BRASIL ON NM;14.245552;14.673152;14.115116;14.446692;14.451246;6849300;174216094
2012-09-13;BBAS3;BRASIL ON NM;14.574339;14.993127;14.35664;14.695871;14.751487;7021600;181875626
2012-09-14;BBAS3;BRASIL ON NM;14.897457;15.301675;14.46336;14.939386;15.012074;7524200;189442433
2012-09-17;BBAS3;BRASIL ON NM;15.033507;15.284533;14.688034;14.933723;14.921435;5580900;146674939
2012-09-18;BBAS3;BRASIL ON NM;15.016501;15.135973;14.429659;14.673218;14.694838;5626800;145222667
2012-09-19;BBAS3;BRASIL ON NM;14.767076;15.233109;14.575697;14.950712;14.983749;6435800;168907211
2012-09-20;BBAS3;BRASIL ON NM;14.755739;15.255964;14.620632;14.950712;15.125373;4816400;126650508
2012-09-21;BBAS3;BRASIL ON NM;15.163888;15.410238;14.895857;15.12627;15.023404;4773600;126981871
2012-09-24;BBAS3;BRASIL ON NM;14.993826;15.221681;14.688034;15.001681;14.966755;8286800;218073808
2012-09-25;BBAS3;BRASIL ON NM;14.812426;15.078835;14.160051;14.486334;14.50223;11026900;282094808
2012-09-26;BBAS3;BRASIL ON NM;14.319245;14.741718;14.047714;14.435366;14.592869;5427300;138337648
2012-09-27;BBAS3;BRASIL ON NM;14.772745;14.95313;14.351023;14.633576;14.615529;7502800;193850545
2012-09-28;BBAS3;BRASIL ON NM;13.707021;14.398887;13.491647;13.897367;14.049035;21430300;525983250
2012-10-01;BBAS3;BRASIL ON NM;14.007465;14.376032;13.772489;14.118229;14.162334;7331800;182808114
2012-10-02;BBAS3;BRASIL ON NM;14.177527;14.50745;13.789339;14.197514;14.218983;5261700;131927573
2012-10-03;BBAS3;BRASIL ON NM;14.251221;14.364604;13.671386;13.999303;14.06603;6343300;156778274
2012-10-04;BBAS3;BRASIL ON NM;13.996127;14.256041;13.671386;13.970988;13.890417;8005300;197473660
2012-10-05;BBAS3;BRASIL ON NM;13.882752;14.244614;13.104085;13.495283;13.312594;16814800;400761334
2012-10-08;BBAS3;BRASIL ON NM;13.310209;13.507528;12.621037;12.911979;12.916049;14585700;332601402
2012-10-09;BBAS3;BRASIL ON NM;12.936072;13.19898;12.654738;12.945958;12.899054;12710000;290586271
2012-10-10;BBAS3;BRASIL ON NM;12.970085;13.19898;12.553635;12.815705;12.712111;6319400;143034401
2012-10-11;BBAS3;BRASIL ON NM;12.873716;13.227549;12.671588;12.96861;13.091662;6339700;145150134
2012-10-15;BBAS3;BRASIL ON NM;13.151484;13.364682;12.929963;13.132842;13.085997;4941600;114602099
2012-10-16;BBAS3;BRASIL ON NM;13.208172;13.364682;12.767075;13.064884;12.916049;8750200;201894166
2012-10-17;BBAS3;BRASIL ON NM;13.038109;13.238977;12.778308;13.025242;13.052007;8216700;188978510
2012-10-18;BBAS3;BRASIL ON NM;13.004097;13.307543;12.806393;13.013915;12.972698;5878800;135111194
2012-10-19;BBAS3;BRASIL ON NM;12.924735;13.170411;12.716523;12.900653;12.859399;9388300;213886863
2012-10-22;BBAS3;BRASIL ON NM;12.924735;13.084703;12.654738;12.849684;12.859399;4536800;102917459
2012-10-23;BBAS3;BRASIL ON NM;12.726329;12.833294;12.357046;12.560864;12.462854;5549500;123101353
2012-10-24;BBAS3;BRASIL ON NM;12.505248;12.736159;12.233475;12.430611;12.338225;4451500;97726112
2012-10-25;BBAS3;BRASIL ON NM;12.44856;12.890433;12.312111;12.600506;12.576153;5390100;119908385
2012-10-26;BBAS3;BRASIL ON NM;12.471235;12.610454;12.233475;12.430611;12.338225;4375800;96027710
2012-10-29;BBAS3;BRASIL ON NM;12.329517;12.570457;12.137989;12.379643;12.40054;2405800;52590973
2012-10-30;BBAS3;BRASIL ON NM;12.471235;12.621882;12.306494;12.436274;12.41187;2023800;44447614
2012-10-31;BBAS3;BRASIL ON NM;12.488241;12.593313;12.17169;12.345664;12.275911;2985600;65090037
2012-11-01;BBAS3;BRASIL ON NM;12.306842;13.193266;12.194157;12.810042;13.080332;5139700;116262361
2012-11-05;BBAS3;BRASIL ON NM;12.868047;13.118986;12.559252;12.764737;12.712111;4799700;108209058
2012-11-06;BBAS3;BRASIL ON NM;12.805691;13.158983;12.581719;12.900653;13.029347;3403800;77535517
2012-11-07;BBAS3;BRASIL ON NM;12.964416;13.078989;12.559252;12.730758;12.717776;4952000;111327402
2012-11-08;BBAS3;BRASIL ON NM;12.58461;12.736159;12.031269;12.413622;12.151283;10770900;236074733
2012-11-09;BBAS3;BRASIL ON NM;12.187798;12.45618;11.739193;11.988886;11.868036;8174700;173020890
2012-11-12;BBAS3;BRASIL ON NM;11.949711;12.199057;11.666174;11.875623;11.766067;3557400;74605681
2012-11-13;BBAS3;BRASIL ON NM;11.81933;12.18763;11.51452;11.881286;12.003994;8752100;183629244
2012-11-14;BBAS3;BRASIL ON NM;11.944042;12.199057;11.756044;11.966233;11.987;5794600;122452344
2012-11-16;BBAS3;BRASIL ON NM;11.989392;12.256196;11.739193;11.977559;11.90769;4299900;90944602
2012-11-19;BBAS3;BRASIL ON NM;12.06741;12.271661;11.816501;12.02704;11.923025;5415800;114445627
2012-11-21;BBAS3;BRASIL ON NM;11.936366;12.162554;11.681004;11.90751;11.957189;7226800;151153326
2012-11-22;BBAS3;BRASIL ON NM;11.964854;12.202752;11.799564;11.953045;11.905943;1484700;31176748
2012-11-23;BBAS3;BRASIL ON NM;11.913576;12.346313;11.720524;12.08396;12.241884;3782300;80307060
2012-11-26;BBAS3;BRASIL ON NM;12.249731;12.840166;12.031039;12.539314;12.458252;8389300;184839107
2012-11-27;BBAS3;BRASIL ON NM;12.625769;12.863136;12.335908;12.579157;12.46964;5570900;123108936
2012-11-28;BBAS3;BRASIL ON NM;12.352287;12.598982;12.098787;12.402707;12.46964;7369400;160591673
2012-11-29;BBAS3;BRASIL ON NM;12.614374;12.920561;12.403657;12.681612;12.691702;4673100;104121224
2012-11-30;BBAS3;BRASIL ON NM;12.637165;12.805711;12.08185;12.431167;12.475333;8614400;188096224
2012-12-03;BBAS3;BRASIL ON NM;12.534609;12.805711;12.268159;12.556389;12.560742;4387000;96790434
2012-12-04;BBAS3;BRASIL ON NM;12.523214;12.863136;12.409302;12.664536;12.555048;5936800;132110450
2012-12-05;BBAS3;BRASIL ON NM;12.705535;12.909076;12.448822;12.715763;12.782804;5389800;120417522
2012-12-06;BBAS3;BRASIL ON NM;12.819486;12.920561;12.454468;12.658844;12.731559;4021800;89444403
2012-12-07;BBAS3;BRASIL ON NM;12.768208;13.115805;12.601257;12.926365;13.004866;6711100;152414318
2012-12-10;BBAS3;BRASIL ON NM;12.933437;13.259366;12.78192;13.045895;13.095968;3947400;90471310
2012-12-11;BBAS3;BRASIL ON NM;13.115759;13.391443;12.90048;13.108506;13.095968;5633900;129734151
2012-12-12;BBAS3;BRASIL ON NM;13.104364;13.374216;12.985166;13.193885;13.209846;7239600;167810518
2012-12-13;BBAS3;BRASIL ON NM;13.218176;13.500541;12.903476;13.215321;13.012113;6293800;144261818
2012-12-14;BBAS3;BRASIL ON NM;13.09119;13.25624;12.657533;12.915497;12.908293;4400100;98561046
2012-12-17;BBAS3;BRASIL ON NM;12.918026;13.087556;12.731888;12.903965;12.850616;3389700;75849453
2012-12-18;BBAS3;BRASIL ON NM;12.946886;13.424924;12.789084;13.128833;13.25436;5234300;119200677
2012-12-19;BBAS3;BRASIL ON NM;13.339391;14.105477;13.166579;13.699652;13.958029;9057100;215151841
2012-12-20;BBAS3;BRASIL ON NM;13.853111;14.541729;13.681346;14.178217;14.419452;7617800;187317835
2012-12-21;BBAS3;BRASIL ON NM;14.083996;14.658062;13.847215;14.293534;14.534808;7363300;182569219
2012-12-26;BBAS3;BRASIL ON NM;14.436096;14.640612;13.967327;14.339661;14.419452;4410300;109682552
2012-12-27;BBAS3;BRASIL ON NM;14.343742;14.634796;14.07028;14.380022;14.454059;3929100;97989342
2012-12-28;BBAS3;BRASIL ON NM;14.459184;15.001247;14.247589;14.685612;14.765519;4578300;116595502
2013-01-02;BBAS3;BRASIL ON NM;15.007537;15.233915;14.562168;14.864353;14.880874;8500800;219114207
2013-01-03;BBAS3;BRASIL ON NM;14.747791;15.454949;14.579327;15.106518;15.175031;6635700;173855476
2013-01-04;BBAS3;BRASIL ON NM;15.122979;15.303715;14.796673;15.04886;14.99623;6422400;167597712
2013-01-07;BBAS3;BRASIL ON NM;15.024853;15.280448;14.768075;15.04886;15.082747;9662100;252200307
2013-01-08;BBAS3;BRASIL ON NM;15.007537;15.612;14.865308;15.383279;15.25578;13983300;373127120
2013-01-09;BBAS3;BRASIL ON NM;15.296143;15.5771;15.134131;15.360216;15.399975;8206400;218584350
2013-01-10;BBAS3;BRASIL ON NM;15.400041;15.588733;14.859589;15.146879;15.169263;5758000;151272229
2013-01-11;BBAS3;BRASIL ON NM;15.117207;15.303715;14.710878;15.008499;14.984694;5652400;147104538
2013-01-14;BBAS3;BRASIL ON NM;15.094119;15.728334;14.933944;15.487064;15.532634;9819600;263716930
2013-01-15;BBAS3;BRASIL ON NM;15.58475;15.763234;15.179888;15.400577;15.399975;6034400;161181759
2013-01-16;BBAS3;BRASIL ON NM;15.267282;15.623633;15.099813;15.389045;15.492259;3460800;92380613
2013-01-17;BBAS3;BRASIL ON NM;15.440446;15.792317;15.231364;15.544723;15.46342;7793800;210101672
2013-01-18;BBAS3;BRASIL ON NM;15.15184;15.402599;14.642243;15.100752;15.111586;8035500;210445985
2013-01-21;BBAS3;BRASIL ON NM;15.140296;15.297898;14.670841;14.939309;14.955856;4480600;116098371
2013-01-22;BBAS3;BRASIL ON NM;14.938271;15.164115;14.585047;14.806694;14.78859;6130200;157408995
2013-01-23;BBAS3;BRASIL ON NM;14.71893;15.030331;14.453495;14.685612;14.707841;4985900;126981574
2013-01-24;BBAS3;BRASIL ON NM;14.730474;14.96053;14.38486;14.702909;14.650163;4971400;126789210
2013-01-28;BBAS3;BRASIL ON NM;14.707386;14.82093;13.841495;14.241641;14.252186;12011700;296691893
2013-01-29;BBAS3;BRASIL ON NM;14.245615;14.582445;13.961607;14.345427;14.430987;5577100;138734259
2013-01-30;BBAS3;BRASIL ON NM;14.441868;14.658062;13.995925;14.328129;14.304096;7809600;194072646
2013-01-31;BBAS3;BRASIL ON NM;14.395691;14.506828;13.749981;14.005242;14.073385;7699400;187010519
2013-02-01;BBAS3;BRASIL ON NM;14.083996;14.256711;13.755701;13.99371;14.015707;4580900;111174700
2013-02-04;BBAS3;BRASIL ON NM;13.968553;14.076393;13.532635;13.745779;13.756157;4433200;105675813
2013-02-05;BBAS3;BRASIL ON NM;13.766529;14.221811;13.595551;13.901456;13.877281;4905400;118246702
2013-02-06;BBAS3;BRASIL ON NM;13.962781;14.070577;13.412523;13.711183;13.802299;7375400;175403365
2013-02-07;BBAS3;BRASIL ON NM;13.801162;14.303244;13.492598;13.774608;13.640801;6176500;147578310
2013-02-08;BBAS3;BRASIL ON NM;13.685719;13.99496;13.515476;13.722715;13.738854;5966400;141994135
2013-02-13;BBAS3;BRASIL ON NM;13.853111;14.245077;13.538355;13.768842;13.761925;4697700;112197107
2013-02-14;BBAS3;BRASIL ON NM;13.679947;13.843726;13.446841;13.636227;13.727318;4056200;95937163
2013-02-15;BBAS3;BRASIL ON NM;13.737668;14.274161;13.526916;13.941817;14.073385;9549000;230924087
2013-02-18;BBAS3;BRASIL ON NM;14.026275;14.361411;13.721383;13.976412;13.888816;3727600;90339997
2013-02-19;BBAS3;BRASIL ON NM;13.945465;14.320694;13.807177;14.091729;14.148366;6218200;151956667
2013-02-20;BBAS3;BRASIL ON NM;14.187894;14.355594;13.755701;14.022539;14.015707;5872900;142812215
2013-02-21;BBAS3;BRASIL ON NM;14.545766;14.762763;14.127476;14.501104;14.586718;16184300;407109482
2013-02-22;BBAS3;BRASIL ON NM;14.661209;15.007064;14.367701;14.772099;14.834732;8599100;220316205
2013-02-25;BBAS3;BRASIL ON NM;14.776651;15.041964;14.447776;14.67408;14.655931;5814500;147952017
2013-02-26;BBAS3;BRASIL ON NM;14.545766;14.948897;14.299065;14.610656;14.644395;5991200;151793872
2013-02-27;BBAS3;BRASIL ON NM;14.603488;15.210648;14.453495;14.95084;15.082747;7955300;206292577
2013-02-28;BBAS3;BRASIL ON NM;15.007537;15.414232;14.853869;15.141113;15.192335;6600600;173349365
2013-03-01;BBAS3;BRASIL ON NM;15.209561;15.693433;14.99686;15.475533;15.469188;11238800;301621281
2013-03-04;BBAS3;BRASIL ON NM;15.332547;15.594147;15.049408;15.353819;15.446449;5898800;155553601
2013-03-05;BBAS3;BRASIL ON NM;15.402506;15.705744;15.222722;15.458624;15.364907;6648300;176529573
2013-03-06;BBAS3;BRASIL ON NM;15.513273;15.776226;15.240053;15.511026;15.527991;6439800;171525554
2013-03-07;BBAS3;BRASIL ON NM;15.600721;15.940684;15.292047;15.621652;15.597885;5245700;140766659
2013-03-08;BBAS3;BRASIL ON NM;15.524933;16.028786;15.338264;15.755569;15.883283;6502600;175949821
2013-03-11;BBAS3;BRASIL ON NM;15.798937;16.064027;15.580903;15.813793;15.825038;4161400;113035598
2013-03-12;BBAS3;BRASIL ON NM;15.896037;16.090674;15.426249;15.704975;15.639719;6471000;172815092
2013-03-13;BBAS3;BRASIL ON NM;15.648765;15.764472;15.20454;15.416864;15.48091;5597900;146803074
2013-03-14;BBAS3;BRASIL ON NM;15.425043;15.687369;15.122858;15.340426;15.539728;7473100;194997125
2013-03-15;BBAS3;BRASIL ON NM;15.483917;15.776333;15.20454;15.452143;15.498556;6165800;162052785
2013-03-18;BBAS3;BRASIL ON NM;15.425043;15.592474;15.111189;15.322787;15.286811;5281500;137647998
2013-03-19;BBAS3;BRASIL ON NM;15.313182;15.734817;15.082017;15.422744;15.510319;7052700;184988216
2013-03-20;BBAS3;BRASIL ON NM;15.442705;16.037295;15.292057;15.793172;15.775;9896600;265834472
2013-03-21;BBAS3;BRASIL ON NM;15.731189;15.966124;15.373739;15.699095;15.763237;7239500;193258758
2013-03-22;BBAS3;BRASIL ON NM;15.772401;15.983917;15.402911;15.628537;15.645601;4696100;124838577
2013-03-25;BBAS3;BRASIL ON NM;15.672315;15.847505;15.373739;15.628537;15.551492;6605700;175601028
2013-03-26;BBAS3;BRASIL ON NM;15.542791;16.00171;15.385408;15.752013;15.67501;6752500;180868361
2013-03-27;BBAS3;BRASIL ON NM;15.601666;16.072881;15.455421;15.799052;15.822055;4529400;121713950
2013-03-28;BBAS3;BRASIL ON NM;15.890149;16.298257;15.66546;16.075403;16.145554;6908600;188870639
2013-04-01;BBAS3;BRASIL ON NM;16.043222;16.541426;15.898838;16.251797;16.251427;5334400;147444680
2013-04-02;BBAS3;BRASIL ON NM;16.396467;16.547357;16.015527;16.245917;16.26319;7499900;207247199
2013-04-03;BBAS3;BRASIL ON NM;16.18452;16.345705;15.682964;16.010725;15.910282;11090100;302019955
2013-04-04;BBAS3;BRASIL ON NM;15.949023;16.072881;15.303725;15.640297;15.551492;7556300;200962720
2013-04-05;BBAS3;BRASIL ON NM;15.419156;15.906814;15.192871;15.557979;15.633837;7126300;188548165
2013-04-08;BBAS3;BRASIL ON NM;15.748851;16.161845;15.537103;15.869609;15.892637;6423300;173361479
2013-04-09;BBAS3;BRASIL ON NM;15.872487;16.458393;15.729639;16.204758;16.227899;6939400;191222140
2013-04-10;BBAS3;BRASIL ON NM;16.225732;16.87356;16.079705;16.592826;16.574926;9414400;265666376
2013-04-11;BBAS3;BRASIL ON NM;16.567203;16.837974;16.213897;16.539908;16.657271;6861400;193002187
2013-04-12;BBAS3;BRASIL ON NM;16.567203;16.950662;16.342255;16.692783;16.674917;11857200;336630422
2013-04-15;BBAS3;BRASIL ON NM;16.314044;16.665976;16.108878;16.404672;16.380826;11399900;318048076
